temp,month,station_id
414S,Nov,USC00054664
288S,Dec,USC00054664
467R,Jan,USC00054724
512R,Feb,USC00054724
608R,Mar,USC00054724
690R,Apr,USC00054724
789R,May,USC00054724
891R,Jun,USC00054724
941R,Jul,USC00054724
920R,Aug,USC00054724
852R,Sep,USC00054724
722R,Oct,USC00054724
579R,Nov,USC00054724
464R,Dec,USC00054724
464S,Jan,USC00054726
494S,Feb,USC00054726
580S,Mar,USC00054726
668S,Apr,USC00054726
762S,May,USC00054726
868S,Jun,USC00054726
925S,Jul,USC00054726
898S,Aug,USC00054726
820S,Sep,USC00054726
698S,Oct,USC00054726
561S,Nov,USC00054726
455S,Dec,USC00054726
339S,Jan,USC00054734
376S,Feb,USC00054734
452S,Mar,USC00054734
537S,Apr,USC00054734
627S,May,USC00054734
726S,Jun,USC00054734
760S,Jul,USC00054734
730S,Aug,USC00054734
681S,Sep,USC00054734
587S,Oct,USC00054734
445S,Nov,USC00054734
337S,Dec,USC00054734
325C,Jan,USC00054742
354C,Feb,USC00054742
431C,Mar,USC00054742
505C,Apr,USC00054742
605C,May,USC00054742
710C,Jun,USC00054742
764C,Jul,USC00054742
737C,Aug,USC00054742
674C,Sep,USC00054742
567C,Oct,USC00054742
437S,Nov,USC00054742
331C,Dec,USC00054742
482S,Jan,USC00054762
490S,Feb,USC00054762
557S,Mar,USC00054762
625C,Apr,USC00054762
720C,May,USC00054762
822C,Jun,USC00054762
892S,Jul,USC00054762
867S,Aug,USC00054762
789S,Sep,USC00054762
669S,Oct,USC00054762
552S,Nov,USC00054762
471S,Dec,USC00054762
451S,Jan,USC00054770
492S,Feb,USC00054770
595S,Mar,USC00054770
688S,Apr,USC00054770
779S,May,USC00054770
875S,Jun,USC00054770
930S,Jul,USC00054770
905S,Aug,USC00054770
830S,Sep,USC00054770
703S,Oct,USC00054770
564S,Nov,USC00054770
452S,Dec,USC00054770
475S,Jan,USC00054834
511S,Feb,USC00054834
610S,Mar,USC00054834
701S,Apr,USC00054834
794S,May,USC00054834
893S,Jun,USC00054834
946S,Jul,USC00054834
918S,Aug,USC00054834
834S,Sep,USC00054834
711S,Oct,USC00054834
576S,Nov,USC00054834
468S,Dec,USC00054834
372S,Jan,USC00054934
398S,Feb,USC00054934
465S,Mar,USC00054934
535S,Apr,USC00054934
630S,May,USC00054934
733S,Jun,USC00054934
780S,Jul,USC00054934
753S,Aug,USC00054934
686S,Sep,USC00054934
576S,Oct,USC00054934
452S,Nov,USC00054934
372S,Dec,USC00054934
397S,Jan,USC00054945
433S,Feb,USC00054945
520S,Mar,USC00054945
606S,Apr,USC00054945
699S,May,USC00054945
805S,Jun,USC00054945
885S,Jul,USC00054945
861S,Aug,USC00054945
774S,Sep,USC00054945
643S,Oct,USC00054945
502S,Nov,USC00054945
398S,Dec,USC00054945
418R,Jan,USC00055025
441R,Feb,USC00055025
528R,Mar,USC00055025
611R,Apr,USC00055025
709R,May,USC00055025
816R,Jun,USC00055025
888R,Jul,USC00055025
866R,Aug,USC00055025
782R,Sep,USC00055025
656R,Oct,USC00055025
512R,Nov,USC00055025
418R,Dec,USC00055025
465R,Jan,USC00055056
490R,Feb,USC00055056
567R,Mar,USC00055056
644R,Apr,USC00055056
704R,May,USC00055056
800R,Jun,USC00055056
866R,Jul,USC00055056
831R,Aug,USC00055056
758R,Sep,USC00055056
638R,Oct,USC00055056
531R,Nov,USC00055056
437R,Dec,USC00055056
440R,Jan,USC00055116
465R,Feb,USC00055116
554R,Mar,USC00055116
633R,Apr,USC00055116
728R,May,USC00055116
831R,Jun,USC00055116
900R,Jul,USC00055116
877R,Aug,USC00055116
794R,Sep,USC00055116
664R,Oct,USC00055116
531R,Nov,USC00055116
441R,Dec,USC00055116
437R,Jan,USC00055236
464R,Feb,USC00055236
542R,Mar,USC00055236
619R,Apr,USC00055236
713R,May,USC00055236
810R,Jun,USC00055236
875R,Jul,USC00055236
854R,Aug,USC00055236
768R,Sep,USC00055236
646R,Oct,USC00055236
517R,Nov,USC00055236
427R,Dec,USC00055236
353S,Jan,USC00055322
407C,Feb,USC00055322
513S,Mar,USC00055322
602S,Apr,USC00055322
692S,May,USC00055322
778S,Jun,USC00055322
808S,Jul,USC00055322
785S,Aug,USC00055322
729S,Sep,USC00055322
626C,Oct,USC00055322
480C,Nov,USC00055322
365C,Dec,USC00055322
407R,Jan,USC00055327
449R,Feb,USC00055327
504R,Mar,USC00055327
579R,Apr,USC00055327
680R,May,USC00055327
783R,Jun,USC00055327
817R,Jul,USC00055327
790R,Aug,USC00055327
724R,Sep,USC00055327
602R,Oct,USC00055327
491R,Nov,USC00055327
401R,Dec,USC00055327
461R,Jan,USC00055402
461R,Feb,USC00055402
536R,Mar,USC00055402
603R,Apr,USC00055402
704R,May,USC00055402
800R,Jun,USC00055402
869R,Jul,USC00055402
845R,Aug,USC00055402
769R,Sep,USC00055402
646R,Oct,USC00055402
525R,Nov,USC00055402
441R,Dec,USC00055402
344R,Jan,USC00055414
361R,Feb,USC00055414
427R,Mar,USC00055414
503R,Apr,USC00055414
604R,May,USC00055414
713R,Jun,USC00055414
781R,Jul,USC00055414
762R,Aug,USC00055414
686R,Sep,USC00055414
563R,Oct,USC00055414
416R,Nov,USC00055414
322R,Dec,USC00055414
342R,Jan,USC00055422
390R,Feb,USC00055422
504R,Mar,USC00055422
598R,Apr,USC00055422
700R,May,USC00055422
815R,Jun,USC00055422
885R,Jul,USC00055422
862R,Aug,USC00055422
762R,Sep,USC00055422
628R,Oct,USC00055422
466R,Nov,USC00055422
348R,Dec,USC00055422
426R,Jan,USC00055427
447R,Feb,USC00055427
523R,Mar,USC00055427
611R,Apr,USC00055427
696R,May,USC00055427
795R,Jun,USC00055427
855R,Jul,USC00055427
826R,Aug,USC00055427
750R,Sep,USC00055427
633R,Oct,USC00055427
493R,Nov,USC00055427
400R,Dec,USC00055427
333S,Jan,USC00055446
373S,Feb,USC00055446
487S,Mar,USC00055446
591S,Apr,USC00055446
688S,May,USC00055446
796R,Jun,USC00055446
870S,Jul,USC00055446
848R,Aug,USC00055446
749R,Sep,USC00055446
613S,Oct,USC00055446
456S,Nov,USC00055446
336S,Dec,USC00055446
328R,Jan,USC00055484
374R,Feb,USC00055484
481R,Mar,USC00055484
573R,Apr,USC00055484
666R,May,USC00055484
773R,Jun,USC00055484
849R,Jul,USC00055484
821R,Aug,USC00055484
733R,Sep,USC00055484
610R,Oct,USC00055484
455R,Nov,USC00055484
336R,Dec,USC00055484
331R,Jan,USC00055507
358R,Feb,USC00055507
421R,Mar,USC00055507
504R,Apr,USC00055507
618R,May,USC00055507
736R,Jun,USC00055507
804R,Jul,USC00055507
784R,Aug,USC00055507
704R,Sep,USC00055507
581R,Oct,USC00055507
426R,Nov,USC00055507
334R,Dec,USC00055507
396C,Jan,USC00055531
426C,Feb,USC00055531
497C,Mar,USC00055531
584C,Apr,USC00055531
688C,May,USC00055531
800C,Jun,USC00055531
853C,Jul,USC00055531
824C,Aug,USC00055531
747C,Sep,USC00055531
622C,Oct,USC00055531
491C,Nov,USC00055531
397C,Dec,USC00055531
345R,Jan,USC00055706
394R,Feb,USC00055706
499R,Mar,USC00055706
590R,Apr,USC00055706
678R,May,USC00055706
762R,Jun,USC00055706
798R,Jul,USC00055706
775R,Aug,USC00055706
720R,Sep,USC00055706
616R,Oct,USC00055706
473R,Nov,USC00055706
357R,Dec,USC00055706
388C,Jan,USC00055722
443C,Feb,USC00055722
540C,Mar,USC00055722
622C,Apr,USC00055722
722C,May,USC00055722
827C,Jun,USC00055722
880C,Jul,USC00055722
851C,Aug,USC00055722
770C,Sep,USC00055722
646C,Oct,USC00055722
496C,Nov,USC00055722
388S,Dec,USC00055722
406R,Jan,USC00055734
421R,Feb,USC00055734
476R,Mar,USC00055734
563R,Apr,USC00055734
672R,May,USC00055734
772R,Jun,USC00055734
816R,Jul,USC00055734
790R,Aug,USC00055734
710R,Sep,USC00055734
611R,Oct,USC00055734
480R,Nov,USC00055734
394R,Dec,USC00055734
272R,Jan,USC00055797
284R,Feb,USC00055797
342R,Mar,USC00055797
401R,Apr,USC00055797
497R,May,USC00055797
606R,Jun,USC00055797
661R,Jul,USC00055797
635R,Aug,USC00055797
569R,Sep,USC00055797
461R,Oct,USC00055797
350R,Nov,USC00055797
265R,Dec,USC00055797
403R,Jan,USC00055922
438R,Feb,USC00055922
527R,Mar,USC00055922
609R,Apr,USC00055922
702R,May,USC00055922
801R,Jun,USC00055922
881R,Jul,USC00055922
856R,Aug,USC00055922
769R,Sep,USC00055922
643R,Oct,USC00055922
494R,Nov,USC00055922
397R,Dec,USC00055922
367R,Jan,USC00055934
391R,Feb,USC00055934
464R,Mar,USC00055934
553R,Apr,USC00055934
646R,May,USC00055934
745R,Jun,USC00055934
823R,Jul,USC00055934
804R,Aug,USC00055934
712R,Sep,USC00055934
585R,Oct,USC00055934
450R,Nov,USC00055934
359R,Dec,USC00055934
370R,Jan,USC00055970
407R,Feb,USC00055970
503R,Mar,USC00055970
598R,Apr,USC00055970
701R,May,USC00055970
808R,Jun,USC00055970
862R,Jul,USC00055970
833R,Aug,USC00055970
752R,Sep,USC00055970
626R,Oct,USC00055970
482R,Nov,USC00055970
378R,Dec,USC00055970
486R,Jan,USC00055984
507R,Feb,USC00055984
575R,Mar,USC00055984
642R,Apr,USC00055984
740R,May,USC00055984
850R,Jun,USC00055984
918R,Jul,USC00055984
893R,Aug,USC00055984
810R,Sep,USC00055984
681R,Oct,USC00055984
558R,Nov,USC00055984
469R,Dec,USC00055984
388S,Jan,USC00056012
422S,Feb,USC00056012
506S,Mar,USC00056012
588S,Apr,USC00056012
688S,May,USC00056012
794S,Jun,USC00056012
842S,Jul,USC00056012
813S,Aug,USC00056012
734S,Sep,USC00056012
615S,Oct,USC00056012
485S,Nov,USC00056012
389S,Dec,USC00056012
421R,Jan,USC00056023
445R,Feb,USC00056023
531R,Mar,USC00056023
610R,Apr,USC00056023
709R,May,USC00056023
814R,Jun,USC00056023
891R,Jul,USC00056023
871R,Aug,USC00056023
776R,Sep,USC00056023
637R,Oct,USC00056023
496R,Nov,USC00056023
416R,Dec,USC00056023
316Q,Jan,USC00056040
342Q,Feb,USC00056040
423Q,Mar,USC00056040
512Q,Apr,USC00056040
618Q,May,USC00056040
705Q,Jun,USC00056040
757Q,Jul,USC00056040
740Q,Aug,USC00056040
671Q,Sep,USC00056040
553Q,Oct,USC00056040
394Q,Nov,USC00056040
300Q,Dec,USC00056040
449S,Jan,USC00056131
485S,Feb,USC00056131
587S,Mar,USC00056131
676S,Apr,USC00056131
773S,May,USC00056131
880S,Jun,USC00056131
941R,Jul,USC00056131
912R,Aug,USC00056131
827S,Sep,USC00056131
702S,Oct,USC00056131
558S,Nov,USC00056131
446S,Dec,USC00056131
448S,Jan,USC00056136
480S,Feb,USC00056136
571S,Mar,USC00056136
660S,Apr,USC00056136
757S,May,USC00056136
863S,Jun,USC00056136
925S,Jul,USC00056136
895S,Aug,USC00056136
816S,Sep,USC00056136
692S,Oct,USC00056136
549S,Nov,USC00056136
442S,Dec,USC00056136
349R,Jan,USC00056203
369R,Feb,USC00056203
435R,Mar,USC00056203
522R,Apr,USC00056203
623R,May,USC00056203
722R,Jun,USC00056203
771R,Jul,USC00056203
744R,Aug,USC00056203
678R,Sep,USC00056203
566R,Oct,USC00056203
431R,Nov,USC00056203
345R,Dec,USC00056203
369Q,Jan,USC00056205
393Q,Feb,USC00056205
452Q,Mar,USC00056205
521Q,Apr,USC00056205
640Q,May,USC00056205
747Q,Jun,USC00056205
790Q,Jul,USC00056205
755Q,Aug,USC00056205
699Q,Sep,USC00056205
581Q,Oct,USC00056205
457Q,Nov,USC00056205
369Q,Dec,USC00056205
398R,Jan,USC00056258
439R,Feb,USC00056258
510R,Mar,USC00056258
598R,Apr,USC00056258
688R,May,USC00056258
793R,Jun,USC00056258
842R,Jul,USC00056258
811R,Aug,USC00056258
745R,Sep,USC00056258
631R,Oct,USC00056258
498R,Nov,USC00056258
400R,Dec,USC00056258
369Q,Jan,USC00056259
400Q,Feb,USC00056259
475Q,Mar,USC00056259
571Q,Apr,USC00056259
666Q,May,USC00056259
769Q,Jun,USC00056259
815Q,Jul,USC00056259
784Q,Aug,USC00056259
726Q,Sep,USC00056259
611Q,Oct,USC00056259
474Q,Nov,USC00056259
368Q,Dec,USC00056259
389S,Jan,USC00056266
459S,Feb,USC00056266
564S,Mar,USC00056266
649S,Apr,USC00056266
753S,May,USC00056266
859S,Jun,USC00056266
918S,Jul,USC00056266
888S,Aug,USC00056266
797S,Sep,USC00056266
665S,Oct,USC00056266
512S,Nov,USC00056266
394S,Dec,USC00056266
393S,Jan,USC00056306
446S,Feb,USC00056306
541S,Mar,USC00056306
628S,Apr,USC00056306
727S,May,USC00056306
834C,Jun,USC00056306
897C,Jul,USC00056306
869S,Aug,USC00056306
781S,Sep,USC00056306
659S,Oct,USC00056306
510S,Nov,USC00056306
395S,Dec,USC00056306
420R,Jan,USC00056318
485R,Feb,USC00056318
576R,Mar,USC00056318
658R,Apr,USC00056318
763R,May,USC00056318
867R,Jun,USC00056318
920R,Jul,USC00056318
878R,Aug,USC00056318
808R,Sep,USC00056318
686R,Oct,USC00056318
538R,Nov,USC00056318
424R,Dec,USC00056318
411Q,Jan,USC00056320
472Q,Feb,USC00056320
571Q,Mar,USC00056320
654Q,Apr,USC00056320
767Q,May,USC00056320
877Q,Jun,USC00056320
931Q,Jul,USC00056320
903Q,Aug,USC00056320
816Q,Sep,USC00056320
685Q,Oct,USC00056320
540Q,Nov,USC00056320
415Q,Dec,USC00056320
461R,Jan,USC00056323
482R,Feb,USC00056323
552R,Mar,USC00056323
626R,Apr,USC00056323
716R,May,USC00056323
816R,Jun,USC00056323
867R,Jul,USC00056323
843R,Aug,USC00056323
775R,Sep,USC00056323
664R,Oct,USC00056323
531R,Nov,USC00056323
448R,Dec,USC00056323
453R,Jan,USC00056326
466R,Feb,USC00056326
540R,Mar,USC00056326
623R,Apr,USC00056326
702R,May,USC00056326
804R,Jun,USC00056326
869R,Jul,USC00056326
850R,Aug,USC00056326
779R,Sep,USC00056326
660R,Oct,USC00056326
531R,Nov,USC00056326
439R,Dec,USC00056326
412Q,Jan,USC00056520
434Q,Feb,USC00056520
500Q,Mar,USC00056520
584Q,Apr,USC00056520
681Q,May,USC00056520
791Q,Jun,USC00056520
827Q,Jul,USC00056520
805Q,Aug,USC00056520
742Q,Sep,USC00056520
616Q,Oct,USC00056520
482Q,Nov,USC00056520
393Q,Dec,USC00056520
476S,Jan,USC00056765
504S,Feb,USC00056765
591S,Mar,USC00056765
670C,Apr,USC00056765
767S,May,USC00056765
871C,Jun,USC00056765
931S,Jul,USC00056765
899C,Aug,USC00056765
822C,Sep,USC00056765
700C,Oct,USC00056765
571S,Nov,USC00056765
471S,Dec,USC00056765
443R,Jan,USC00056816
450R,Feb,USC00056816
514R,Mar,USC00056816
602R,Apr,USC00056816
692R,May,USC00056816
786R,Jun,USC00056816
867R,Jul,USC00056816
828R,Aug,USC00056816
743R,Sep,USC00056816
620R,Oct,USC00056816
516R,Nov,USC00056816
423R,Dec,USC00056816
308C,Jan,USC00056832
381C,Feb,USC00056832
516S,Mar,USC00056832
617S,Apr,USC00056832
720S,May,USC00056832
836S,Jun,USC00056832
910S,Jul,USC00056832
884S,Aug,USC00056832
785C,Sep,USC00056832
646S,Oct,USC00056832
469C,Nov,USC00056832
323C,Dec,USC00056832
331R,Jan,USC00056970
365R,Feb,USC00056970
437R,Mar,USC00056970
518R,Apr,USC00056970
618R,May,USC00056970
715R,Jun,USC00056970
773R,Jul,USC00056970
760R,Aug,USC00056970
682R,Sep,USC00056970
556R,Oct,USC00056970
406R,Nov,USC00056970
338R,Dec,USC00056970
354R,Jan,USC00056977
368R,Feb,USC00056977
432R,Mar,USC00056977
508R,Apr,USC00056977
599R,May,USC00056977
696R,Jun,USC00056977
728R,Jul,USC00056977
715R,Aug,USC00056977
647R,Sep,USC00056977
545R,Oct,USC00056977
429R,Nov,USC00056977
343R,Dec,USC00056977
375R,Jan,USC00057017
391R,Feb,USC00057017
434R,Mar,USC00057017
495R,Apr,USC00057017
606R,May,USC00057017
700R,Jun,USC00057017
746R,Jul,USC00057017
718R,Aug,USC00057017
649R,Sep,USC00057017
556R,Oct,USC00057017
446R,Nov,USC00057017
379R,Dec,USC00057017
396R,Jan,USC00057020
428R,Feb,USC00057020
498R,Mar,USC00057020
575R,Apr,USC00057020
676R,May,USC00057020
781R,Jun,USC00057020
827R,Jul,USC00057020
800R,Aug,USC00057020
733S,Sep,USC00057020
617S,Oct,USC00057020
487S,Nov,USC00057020
390S,Dec,USC00057020
408R,Jan,USC00057031
473R,Feb,USC00057031
576R,Mar,USC00057031
660R,Apr,USC00057031
753R,May,USC00057031
858R,Jun,USC00057031
920R,Jul,USC00057031
896R,Aug,USC00057031
810R,Sep,USC00057031
688R,Oct,USC00057031
526R,Nov,USC00057031
411R,Dec,USC00057031
344R,Jan,USC00057050
373R,Feb,USC00057050
419R,Mar,USC00057050
486S,Apr,USC00057050
591S,May,USC00057050
695S,Jun,USC00057050
747S,Jul,USC00057050
724S,Aug,USC00057050
665S,Sep,USC00057050
563S,Oct,USC00057050
434R,Nov,USC00057050
339R,Dec,USC00057050
483S,Jan,USC00057167
525S,Feb,USC00057167
626S,Mar,USC00057167
716S,Apr,USC00057167
804S,May,USC00057167
900S,Jun,USC00057167
945S,Jul,USC00057167
920S,Aug,USC00057167
851S,Sep,USC00057167
733S,Oct,USC00057167
584S,Nov,USC00057167
472S,Dec,USC00057167
462R,Jan,USC00057249
459R,Feb,USC00057249
525R,Mar,USC00057249
589R,Apr,USC00057249
684R,May,USC00057249
781R,Jun,USC00057249
853R,Jul,USC00057249
829R,Aug,USC00057249
748R,Sep,USC00057249
649R,Oct,USC00057249
521R,Nov,USC00057249
450R,Dec,USC00057249
425R,Jan,USC00057287
444S,Feb,USC00057287
515R,Mar,USC00057287
596S,Apr,USC00057287
691R,May,USC00057287
789R,Jun,USC00057287
854R,Jul,USC00057287
824R,Aug,USC00057287
748R,Sep,USC00057287
634R,Oct,USC00057287
508R,Nov,USC00057287
418R,Dec,USC00057287
351R,Jan,USC00057296
363R,Feb,USC00057296
422R,Mar,USC00057296
492R,Apr,USC00057296
594R,May,USC00057296
702R,Jun,USC00057296
777R,Jul,USC00057296
756R,Aug,USC00057296
677R,Sep,USC00057296
553R,Oct,USC00057296
423R,Nov,USC00057296
350R,Dec,USC00057296
366S,Jan,USC00057309
374S,Feb,USC00057309
422C,Mar,USC00057309
486S,Apr,USC00057309
582S,May,USC00057309
678S,Jun,USC00057309
725S,Jul,USC00057309
701S,Aug,USC00057309
639S,Sep,USC00057309
543S,Oct,USC00057309
437S,Nov,USC00057309
367S,Dec,USC00057309
419R,Jan,USC00057317
443R,Feb,USC00057317
492R,Mar,USC00057317
565R,Apr,USC00057317
657R,May,USC00057317
755R,Jun,USC00057317
805R,Jul,USC00057317
768R,Aug,USC00057317
706R,Sep,USC00057317
609R,Oct,USC00057317
491R,Nov,USC00057317
415R,Dec,USC00057317
338R,Jan,USC00057337
390R,Feb,USC00057337
483R,Mar,USC00057337
571R,Apr,USC00057337
660R,May,USC00057337
749R,Jun,USC00057337
790R,Jul,USC00057337
765R,Aug,USC00057337
706R,Sep,USC00057337
598R,Oct,USC00057337
463R,Nov,USC00057337
347R,Dec,USC00057337
427R,Jan,USC00057370
456R,Feb,USC00057370
519R,Mar,USC00057370
597R,Apr,USC00057370
695R,May,USC00057370
797R,Jun,USC00057370
848R,Jul,USC00057370
820R,Aug,USC00057370
756R,Sep,USC00057370
641R,Oct,USC00057370
508R,Nov,USC00057370
420R,Dec,USC00057370
371R,Jan,USC00057430
410R,Feb,USC00057430
504R,Mar,USC00057430
594R,Apr,USC00057430
687R,May,USC00057430
785R,Jun,USC00057430
818R,Jul,USC00057430
786R,Aug,USC00057430
732R,Sep,USC00057430
620R,Oct,USC00057430
483R,Nov,USC00057430
380R,Dec,USC00057430
357Q,Jan,USC00057450
358Q,Feb,USC00057450
406Q,Mar,USC00057450
469Q,Apr,USC00057450
566Q,May,USC00057450
673Q,Jun,USC00057450
719Q,Jul,USC00057450
695Q,Aug,USC00057450
633Q,Sep,USC00057450
532Q,Oct,USC00057450
424Q,Nov,USC00057450
333Q,Dec,USC00057450
388S,Jan,USC00057515
426S,Feb,USC00057515
519S,Mar,USC00057515
610S,Apr,USC00057515
705S,May,USC00057515
816S,Jun,USC00057515
892S,Jul,USC00057515
867S,Aug,USC00057515
781S,Sep,USC00057515
641S,Oct,USC00057515
493S,Nov,USC00057515
383S,Dec,USC00057515
432Q,Jan,USC00057519
453Q,Feb,USC00057519
536Q,Mar,USC00057519
619Q,Apr,USC00057519
717Q,May,USC00057519
828Q,Jun,USC00057519
894Q,Jul,USC00057519
868Q,Aug,USC00057519
788Q,Sep,USC00057519
660Q,Oct,USC00057519
515Q,Nov,USC00057519
426Q,Dec,USC00057519
430R,Jan,USC00057557
445R,Feb,USC00057557
525R,Mar,USC00057557
616R,Apr,USC00057557
700R,May,USC00057557
804R,Jun,USC00057557
879R,Jul,USC00057557
859R,Aug,USC00057557
772R,Sep,USC00057557
651R,Oct,USC00057557
510R,Nov,USC00057557
426R,Dec,USC00057557
416R,Jan,USC00057560
441R,Feb,USC00057560
535R,Mar,USC00057560
618R,Apr,USC00057560
711R,May,USC00057560
816R,Jun,USC00057560
879R,Jul,USC00057560
849R,Aug,USC00057560
771R,Sep,USC00057560
650R,Oct,USC00057560
508R,Nov,USC00057560
409R,Dec,USC00057560
398R,Jan,USC00057572
417R,Feb,USC00057572
472R,Mar,USC00057572
553R,Apr,USC00057572
651R,May,USC00057572
753R,Jun,USC00057572
804R,Jul,USC00057572
779R,Aug,USC00057572
715R,Sep,USC00057572
605R,Oct,USC00057572
481R,Nov,USC00057572
398R,Dec,USC00057572
434Q,Jan,USC00057582
467Q,Feb,USC00057582
550Q,Mar,USC00057582
651Q,Apr,USC00057582
747Q,May,USC00057582
858Q,Jun,USC00057582
915Q,Jul,USC00057582
892Q,Aug,USC00057582
816Q,Sep,USC00057582
685Q,Oct,USC00057582
535Q,Nov,USC00057582
433Q,Dec,USC00057582
337R,Jan,USC00057656
368R,Feb,USC00057656
414R,Mar,USC00057656
474R,Apr,USC00057656
574S,May,USC00057656
681R,Jun,USC00057656
732R,Jul,USC00057656
706S,Aug,USC00057656
639S,Sep,USC00057656
540R,Oct,USC00057656
420R,Nov,USC00057656
333R,Dec,USC00057656
301R,Jan,USC00057848
327R,Feb,USC00057848
399R,Mar,USC00057848
492R,Apr,USC00057848
604R,May,USC00057848
706R,Jun,USC00057848
769R,Jul,USC00057848
758R,Aug,USC00057848
676R,Sep,USC00057848
552R,Oct,USC00057848
390R,Nov,USC00057848
301R,Dec,USC00057848
470R,Jan,USC00057866
506R,Feb,USC00057866
598R,Mar,USC00057866
685R,Apr,USC00057866
777R,May,USC00057866
865R,Jun,USC00057866
920R,Jul,USC00057866
899R,Aug,USC00057866
819R,Sep,USC00057866
702R,Oct,USC00057866
568R,Nov,USC00057866
471R,Dec,USC00057866
273S,Jan,USC00057936
323S,Feb,USC00057936
425S,Mar,USC00057936
535S,Apr,USC00057936
640S,May,USC00057936
740S,Jun,USC00057936
816S,Jul,USC00057936
801S,Aug,USC00057936
710S,Sep,USC00057936
577S,Oct,USC00057936
405S,Nov,USC00057936
278S,Dec,USC00057936
418S,Jan,USC00057950
461S,Feb,USC00057950
558S,Mar,USC00057950
641S,Apr,USC00057950
736S,May,USC00057950
840S,Jun,USC00057950
912S,Jul,USC00057950
889S,Aug,USC00057950
801S,Sep,USC00057950
667S,Oct,USC00057950
526S,Nov,USC00057950
414R,Dec,USC00057950
430R,Jan,USC00058008
457R,Feb,USC00058008
548R,Mar,USC00058008
632R,Apr,USC00058008
728R,May,USC00058008
832R,Jun,USC00058008
899R,Jul,USC00058008
874R,Aug,USC00058008
790R,Sep,USC00058008
668R,Oct,USC00058008
518S,Nov,USC00058008
423S,Dec,USC00058008
442R,Jan,USC00058022
469R,Feb,USC00058022
534R,Mar,USC00058022
601R,Apr,USC00058022
691R,May,USC00058022
788R,Jun,USC00058022
853R,Jul,USC00058022
831R,Aug,USC00058022
761R,Sep,USC00058022
647R,Oct,USC00058022
517R,Nov,USC00058022
419S,Dec,USC00058022
324S,Jan,USC00058064
340S,Feb,USC00058064
394S,Mar,USC00058064
454S,Apr,USC00058064
560S,May,USC00058064
674S,Jun,USC00058064
729S,Jul,USC00058064
699S,Aug,USC00058064
627S,Sep,USC00058064
512S,Oct,USC00058064
392S,Nov,USC00058064
320S,Dec,USC00058064
472S,Jan,USC00058157
502S,Feb,USC00058157
593S,Mar,USC00058157
681S,Apr,USC00058157
771S,May,USC00058157
874S,Jun,USC00058157
927S,Jul,USC00058157
894S,Aug,USC00058157
824S,Sep,USC00058157
700S,Oct,USC00058157
562S,Nov,USC00058157
463S,Dec,USC00058157
276S,Jan,USC00058184
328S,Feb,USC00058184
393C,Mar,USC00058184
466C,Apr,USC00058184
568C,May,USC00058184
678S,Jun,USC00058184
718S,Jul,USC00058184
696S,Aug,USC00058184
633S,Sep,USC00058184
526S,Oct,USC00058184
386S,Nov,USC00058184
275S,Dec,USC00058184
350S,Jan,USC00058204
369S,Feb,USC00058204
419S,Mar,USC00058204
498S,Apr,USC00058204
600S,May,USC00058204
707S,Jun,USC00058204
754S,Jul,USC00058204
726S,Aug,USC00058204
661S,Sep,USC00058204
561S,Oct,USC00058204
434S,Nov,USC00058204
348S,Dec,USC00058204
465R,Jan,USC00058290
493R,Feb,USC00058290
582R,Mar,USC00058290
669R,Apr,USC00058290
765R,May,USC00058290
868R,Jun,USC00058290
932R,Jul,USC00058290
901R,Aug,USC00058290
826R,Sep,USC00058290
697R,Oct,USC00058290
556R,Nov,USC00058290
451R,Dec,USC00058290
485C,Jan,USC00058429
504C,Feb,USC00058429
571S,Mar,USC00058429
650C,Apr,USC00058429
738C,May,USC00058429
828C,Jun,USC00058429
866C,Jul,USC00058429
841C,Aug,USC00058429
782C,Sep,USC00058429
684C,Oct,USC00058429
562C,Nov,USC00058429
468C,Dec,USC00058429
473R,Jan,USC00058436
492R,Feb,USC00058436
554R,Mar,USC00058436
627R,Apr,USC00058436
720R,May,USC00058436
817R,Jun,USC00058436
860R,Jul,USC00058436
836R,Aug,USC00058436
774R,Sep,USC00058436
667R,Oct,USC00058436
550R,Nov,USC00058436
464R,Dec,USC00058436
343R,Jan,USC00058501
358R,Feb,USC00058501
404R,Mar,USC00058501
464R,Apr,USC00058501
572R,May,USC00058501
679R,Jun,USC00058501
737R,Jul,USC00058501
712R,Aug,USC00058501
640R,Sep,USC00058501
535R,Oct,USC00058501
415R,Nov,USC00058501
338R,Dec,USC00058501
441S,Jan,USC00058560
504S,Feb,USC00058560
597S,Mar,USC00058560
677S,Apr,USC00058560
787S,May,USC00058560
901S,Jun,USC00058560
962S,Jul,USC00058560
929S,Aug,USC00058560
842S,Sep,USC00058560
713S,Oct,USC00058560
561S,Nov,USC00058560
444S,Dec,USC00058560
280R,Jan,USC00058575
325R,Feb,USC00058575
405R,Mar,USC00058575
486R,Apr,USC00058575
599R,May,USC00058575
703R,Jun,USC00058575
